playerId,name,position,team,sourceRank,primarySource,primaryProjection,scheduleProjection,scheduleVbdDelta,fbg,legacyFbgWeekly,cbs,fantasyPros,pff,sourceMedian,sourceRange,candidateModel,vbd,expectedVbd,vbdDelta,cbsVbd,fantasyProsVbd,pffVbd,intrinsic,market,maxBid,packMarket,packMaxBid,monotoneRoomCurveMarket,fbgValue,fbgGlobalRank,mflAav,fbgLatestTeam,fbgNegativeWeeks,marketPositionRank,fbgPositionRank,mflPositionRank,flags
fbg:DobbJ.00,J.K. Dobbins,RB,DEN,36,Thunder Bowl Consensus,164.1,163.9,-0.2,153.6,137.8,167.8,176.3,158.7,163.3,22.7,97.1,-25.4,-25.4,0.0,-18.0,-20.0,-27.3,1,4,3,3,3,3,1,100,8.41,DEN,0,32,31,31,CANDIDATE_MODEL_OUTLIER
fbg:AddiJo00,Jordan Addison,WR,MIN,46,Thunder Bowl Consensus,165.6,168.6,3.0,160.4,105.5,167.5,169.1,,167.5,8.7,156.9,-45.2,-45.2,0.0,-39.7,-41.0,,1,1,1,1,1,1,1,148,7.33,MIN,1,44,44,43,FBG_NEGATIVE_WEEK
fbg:HubbCh00,Chuba Hubbard,RB,CAR,37,Thunder Bowl Consensus,161.0,161.0,0.0,154.1,124.8,157.8,173.5,158.5,158.2,19.4,172.6,-28.3,-28.3,0.0,-28.0,-22.8,-27.5,1,3,3,3,3,3,1,140,10.22,CAR,1,34,34,26,FBG_NEGATIVE_WEEK
fbg:DulcGr00,Greg Dulcich,TE,MIA,28,Thunder Bowl Consensus,120.7,120.3,-0.4,94.9,64.5,134.3,133.4,,133.4,39.4,52.3,-51.3,-51.3,0.0,-45.4,-33.8,,1,1,1,1,1,1,1,209,2.45,MIA,0,26,29,29,CANDIDATE_MODEL_OUTLIER
fbg:HiggJa00,Jayden Higgins,WR,HOU,47,Thunder Bowl Consensus,150.2,153.2,3.0,162.1,101.4,150.5,137.9,,150.5,24.2,141.6,-60.6,-60.6,0.0,-56.7,-72.2,,1,1,1,1,1,1,1,159,3.80,HOU,0,55,47,61,
fbg:MeyeJa00,Jakobi Meyers,WR,JAX,48,Thunder Bowl Consensus,166.0,169.0,3.0,149.0,98.1,170.4,178.9,,170.4,29.9,166.3,-44.8,-44.8,0.0,-36.8,-31.2,,1,1,1,1,1,1,1,170,6.71,JAX,1,43,49,45,FBG_NEGATIVE_WEEK
fbg:FergTe00,Terrance Ferguson,TE,LAR,29,Thunder Bowl Consensus,113.0,112.6,-0.4,107.7,66.7,110.0,121.2,,110.0,13.5,72.1,-59.0,-59.0,0.0,-69.7,-46.0,,1,1,1,1,1,1,1,203,3.42,LAR,0,27,28,25,
fbg:SaulBe00,Ben Sauls,K,NYG,33,Thunder Bowl Consensus,20.5,19.8,-0.7,20.5,91.0,,,,20.5,,74.5,-106.6,-106.6,0.0,,,,1,1,1,1,1,1,1,222,,NYG,1,35,27,,FBG_NEGATIVE_WEEK|CANDIDATE_MODEL_OUTLIER
fbg:BrooJo00,Jonathon Brooks,RB,CAR,38,Thunder Bowl Consensus,163.3,163.4,0.1,153.0,119.5,165.8,163.9,170.5,164.9,17.5,35.3,-25.9,-25.9,0.0,-20.0,-32.4,-15.5,1,4,3,3,3,3,1,156,7.44,CAR,1,33,37,37,FBG_NEGATIVE_WEEK|CANDIDATE_MODEL_OUTLIER
fbg:NjokDa00,David Njoku,TE,LAC,30,Thunder Bowl Consensus,93.7,93.5,-0.2,63.9,52.3,110.0,107.6,,107.6,46.1,82.6,-78.1,-78.1,0.0,-69.7,-59.6,,1,1,1,1,1,1,1,228,2.26,LAC,0,35,32,31,
fbg:ShakKh00,Khalil Shakir,WR,BUF,49,Thunder Bowl Consensus,152.4,155.4,3.0,144.1,92.9,148.3,164.7,,148.3,20.6,146.9,-58.4,-58.4,0.0,-58.9,-45.4,,1,1,1,1,1,1,1,186,5.46,BUF,1,52,54,51,FBG_NEGATIVE_WEEK
fbg:WillMa05,Malik Willis,QB,MIA,23,Thunder Bowl Consensus,295.5,295.7,0.2,276.5,289.1,317.8,292.7,,292.7,41.3,87.5,-42.4,-42.4,0.0,-19.0,-52.6,,1,1,1,1,1,1,1,212,7.95,MIA,0,24,23,20,CANDIDATE_MODEL_OUTLIER
fbg:RodgAa00,Aaron Rodgers,QB,PIT,24,Thunder Bowl Consensus,255.3,255.8,0.5,275.1,271.8,233.0,257.3,,257.3,42.1,222.3,-82.3,-82.3,0.0,-103.8,-88.0,,1,1,1,1,1,1,1,242,5.18,PIT,1,28,27,29,FBG_NEGATIVE_WEEK
fbg:GesiMi00,Mike Gesicki,TE,CIN,31,Thunder Bowl Consensus,102.4,102.0,-0.4,86.2,59.4,115.2,106.2,,106.2,29.0,110.8,-69.6,-69.6,0.0,-64.5,-61.0,,1,1,1,1,1,1,1,216,1.11,CIN,0,31,30,41,
fbg:WortXa00,Xavier Worthy,WR,KC,50,Thunder Bowl Consensus,155.3,158.3,3.0,146.0,,152.3,167.6,,152.3,21.6,148.2,-55.5,-55.5,0.0,-54.9,-42.5,,1,1,1,1,1,1,1,153,4.67,,,49,46,56,
fbg:DarnSa00,Sam Darnold,QB,SEA,25,Thunder Bowl Consensus,298.0,298.1,0.1,271.3,282.5,315.9,307.4,,307.4,44.6,242.0,-40.0,-40.0,0.0,-20.9,-37.9,,1,1,1,1,1,1,1,220,7.54,SEA,1,23,24,21,FBG_NEGATIVE_WEEK|CANDIDATE_MODEL_OUTLIER
fbg:ConcKC00,KC Concepcion,WR,CLE,51,Thunder Bowl Consensus,153.8,156.8,3.0,145.0,93.2,156.7,159.8,,156.7,14.8,129.5,-57.0,-57.0,0.0,-50.5,-50.3,,1,1,1,1,1,1,1,184,20.64,CLE,1,50,52,7,FBG_NEGATIVE_WEEK|MARKET_RANK_VS_MFL_12
fbg:DoubRo00,Romeo Doubs,WR,NE,52,Thunder Bowl Consensus,151.1,154.1,3.0,149.6,96.8,147.2,156.4,,149.6,9.2,142.6,-59.7,-59.7,0.0,-60.0,-53.7,,1,1,1,1,1,1,1,177,5.14,NE,0,53,51,54,
fbg:EngrEv00,Evan Engram,TE,DEN,32,Thunder Bowl Consensus,108.2,107.8,-0.4,92.7,53.5,115.1,117.0,,115.1,24.3,103.5,-63.8,-63.8,0.0,-64.6,-50.2,,1,1,1,1,1,1,1,224,1.08,DEN,1,29,31,44,FBG_NEGATIVE_WEEK|MARKET_RANK_VS_MFL_12
fbg:LemoMa00,Makai Lemon,WR,PHI,53,Thunder Bowl Consensus,141.6,144.6,3.0,133.9,93.1,139.9,151.1,,139.9,17.2,146.1,-69.2,-69.2,0.0,-67.3,-59.0,,1,1,1,1,1,1,1,185,27.20,PHI,1,58,53,5,FBG_NEGATIVE_WEEK|MARKET_RANK_VS_MFL_12
fbg:CrosJa00,Jacory Croskey-Merritt,RB,WAS,39,Thunder Bowl Consensus,143.1,142.6,-0.5,140.4,115.6,135.8,147.3,149.0,143.9,13.2,150.1,-46.7,-46.7,0.0,-50.0,-49.0,-37.0,1,2,2,2,2,2,1,171,6.91,WAS,1,40,40,38,FBG_NEGATIVE_WEEK
cbs:3124276,Theo Wease Jr.,WR,MIA,54,Thunder Bowl Consensus,145.0,148.0,3.0,,0.0,144.7,145.3,,145.0,0.6,35.4,-65.8,-65.8,0.0,-62.5,-64.8,,1,1,1,1,1,1,,,,MIA,0,57,,,FBG_LATEST_ZERO|CANDIDATE_MODEL_OUTLIER
fbg:YounBr01,Bryce Young,QB,CAR,26,Thunder Bowl Consensus,283.3,284.3,1.0,268.1,272.9,292.9,289.2,,289.2,24.8,260.7,-53.8,-53.8,0.0,-43.9,-56.1,,1,1,1,1,1,1,1,239,4.55,CAR,0,25,26,30,
fbg:CoruBl00,Blake Corum,RB,LAR,40,Thunder Bowl Consensus,136.1,135.5,-0.6,134.4,121.2,123.2,138.3,148.3,136.4,25.1,130.2,-53.8,-53.8,0.0,-62.6,-58.0,-37.7,1,2,2,2,2,2,1,151,5.67,LAR,0,41,36,42,
fbg:CokeJa01,Jalen Coker,WR,CAR,55,Thunder Bowl Consensus,152.7,155.7,3.0,141.5,87.2,158.9,157.9,,157.9,17.4,102.8,-58.1,-58.1,0.0,-48.3,-52.2,,1,1,1,1,1,1,1,196,2.63,CAR,0,51,55,71,CANDIDATE_MODEL_OUTLIER
fbg:MasoJo00,Jordan Mason,RB,MIN,41,Thunder Bowl Consensus,147.9,147.9,0.0,146.1,117.2,142.9,144.9,157.6,145.5,14.7,125.0,-41.4,-41.4,0.0,-42.9,-51.4,-28.4,1,2,2,2,2,2,1,163,7.56,MIN,1,38,39,36,FBG_NEGATIVE_WEEK
fbg:CarlDa44,Daniel Carlson,K,FA,34,Thunder Bowl Consensus,4.4,3.6,-0.8,4.4,75.0,,,,4.4,,3.2,-122.8,-122.8,0.0,,,,1,1,1,1,1,1,1,250,,FA,0,37,30,,
fbg:WardCa00,Cam Ward,QB,TEN,27,Thunder Bowl Consensus,260.6,260.5,-0.1,256.3,279.7,263.7,261.8,,261.8,7.4,275.8,-77.6,-77.6,0.0,-73.1,-83.5,,1,1,1,1,1,1,1,223,8.06,TEN,0,26,25,19,
fbg:McMaBr44,Brandon McManus,K,FA,35,Thunder Bowl Consensus,2.0,1.2,-0.8,2.0,73.0,,,,2.0,,3.2,-125.2,-125.2,0.0,,,,1,1,1,1,1,1,1,254,,FA,0,39,32,,
fbg:SpeaTy00,Tyjae Spears,RB,TEN,42,Thunder Bowl Consensus,135.9,135.2,-0.7,137.7,88.1,131.5,138.3,,137.7,6.8,120.3,-54.1,-54.1,0.0,-54.3,-58.0,,1,2,1,1,1,1,1,226,4.34,TEN,0,42,46,48,
fbg:GrayNo00,Noah Gray,TE,KC,33,Thunder Bowl Consensus,65.3,64.6,-0.7,79.5,48.2,,51.0,,65.3,28.5,45.0,-107.0,-107.0,0.0,,-116.2,,1,1,1,1,1,1,1,232,,KC,0,41,33,,
fbg:JohnTh00,Theo Johnson,TE,NYG,34,Thunder Bowl Consensus,74.9,74.5,-0.4,70.4,47.7,78.3,76.1,,76.1,7.9,73.4,-97.1,-97.1,0.0,-101.4,-91.1,,1,1,1,1,1,1,1,234,1.05,NYG,1,36,35,45,FBG_NEGATIVE_WEEK
fbg:ParkCo00,Colby Parkinson,TE,LAR,35,Thunder Bowl Consensus,94.7,94.2,-0.5,82.8,47.9,109.9,91.7,,91.7,27.1,73.4,-77.4,-77.4,0.0,-69.8,-75.5,,1,1,1,1,1,1,1,233,2.00,LAR,0,34,34,36,
fbg:NailJa00,Jalen Nailor,WR,LV,56,Thunder Bowl Consensus,130.3,133.3,3.0,132.4,85.3,128.2,130.3,,130.3,4.2,88.4,-80.5,-80.5,0.0,-79.0,-79.8,,1,1,1,1,1,1,1,201,2.43,LV,0,65,58,73,CANDIDATE_MODEL_OUTLIER
fbg:BostDe00,Denzel Boston,WR,CLE,57,Thunder Bowl Consensus,150.2,153.2,3.0,148.7,82.5,151.4,150.4,,150.4,2.7,118.0,-60.6,-60.6,0.0,-55.8,-59.7,,1,1,1,1,1,1,1,208,10.79,CLE,1,54,60,31,FBG_NEGATIVE_WEEK|MARKET_RANK_VS_MFL_12
fbg:TuckTr00,Tre Tucker,WR,LV,58,Thunder Bowl Consensus,138.8,141.8,3.0,133.9,82.1,139.9,142.8,,139.9,8.9,138.2,-72.0,-72.0,0.0,-67.3,-67.3,,1,1,1,1,1,1,1,210,3.03,LV,0,59,61,63,
cbs:2804128,Marquise Brown,WR,PHI,59,Thunder Bowl Consensus,123.8,126.8,3.0,,,123.8,,,123.8,,102.2,-87.0,-87.0,0.0,-83.4,,,1,1,1,1,1,1,,,0.87,,,69,,83,
fbg:JeudJe00,Jerry Jeudy,WR,CLE,60,Thunder Bowl Consensus,137.7,140.7,3.0,121.4,78.7,146.5,145.6,,145.6,25.1,138.3,-73.1,-73.1,0.0,-60.7,-64.5,,1,1,1,1,1,1,1,214,4.35,CLE,1,60,63,57,FBG_NEGATIVE_WEEK
fbg:ShahRa00,Rashid Shaheed,WR,SEA,61,Thunder Bowl Consensus,149.4,152.4,3.0,128.0,86.9,163.1,157.4,,157.4,35.1,124.9,-61.4,-61.4,0.0,-44.1,-52.7,,1,1,1,1,1,1,1,198,4.26,SEA,1,56,57,59,FBG_NEGATIVE_WEEK
fbg:McMiJa00,Jalen McMillan,WR,TB,62,Thunder Bowl Consensus,125.2,128.2,3.0,112.0,83.8,130.3,133.6,,130.3,21.6,69.8,-85.6,-85.6,0.0,-76.9,-76.5,,1,1,1,1,1,1,1,205,1.49,TB,0,68,59,78,CANDIDATE_MODEL_OUTLIER
fbg:SandJa00,Ja'Tavion Sanders,TE,CAR,36,Thunder Bowl Consensus,40.7,40.4,-0.3,35.6,39.0,,45.9,,40.8,10.3,60.4,-131.2,-131.2,0.0,,-121.3,,1,1,1,1,1,1,1,255,,CAR,0,57,36,,MARKET_RANK_VS_FBG_12
fbg:TracTy00,Tyrone Tracy Jr.,RB,NYG,43,Thunder Bowl Consensus,115.2,114.8,-0.4,110.7,92.1,131.9,103.2,,110.7,28.7,129.4,-74.5,-74.5,0.0,-53.9,-93.1,,1,1,1,1,1,1,1,219,6.43,NYG,1,46,44,40,FBG_NEGATIVE_WEEK
fbg:JennJa00,Jauan Jennings,WR,MIN,63,Thunder Bowl Consensus,132.7,135.7,3.0,117.3,76.9,146.9,134.3,,134.3,29.6,125.6,-78.1,-78.1,0.0,-60.3,-75.8,,1,1,1,1,1,1,1,217,2.90,MIN,1,63,64,66,FBG_NEGATIVE_WEEK
fbg:PachIs00,Isiah Pacheco,RB,DET,44,Thunder Bowl Consensus,114.9,114.6,-0.3,103.1,94.3,126.0,115.9,,115.9,22.9,95.9,-74.7,-74.7,0.0,-59.8,-80.4,,1,1,1,1,1,1,1,218,3.32,DET,0,47,43,54,
fbg:TaylMa01,Mason Taylor,TE,NYJ,37,Thunder Bowl Consensus,95.1,94.2,-0.9,69.3,37.7,116.3,100.3,,100.3,47.0,90.7,-77.4,-77.4,0.0,-63.4,-66.9,,1,1,1,1,1,1,1,260,,NYJ,0,33,39,,
fbg:SampDy00,Dylan Sampson,RB,CLE,45,Thunder Bowl Consensus,108.1,107.8,-0.3,99.8,77.9,116.4,108.4,,108.4,16.6,108.5,-81.5,-81.5,0.0,-69.4,-87.9,,1,1,1,1,1,1,1,248,2.06,CLE,1,48,51,63,FBG_NEGATIVE_WEEK
fbg:KmetCo00,Cole Kmet,TE,CHI,38,Thunder Bowl Consensus,64.2,63.8,-0.4,61.8,37.8,,66.6,,64.2,4.8,68.2,-107.8,-107.8,0.0,,-100.6,,1,1,1,1,1,1,1,259,1.18,CHI,0,43,38,39,
fbg:MarkWo00,Woody Marks,RB,HOU,46,Thunder Bowl Consensus,120.9,120.2,-0.7,114.5,88.1,123.3,125.1,,123.3,10.6,125.5,-69.1,-69.1,0.0,-62.5,-71.2,,1,1,1,1,1,1,1,227,4.97,HOU,0,44,47,46,
fbg:CharZa00,Zach Charbonnet,RB,SEA,47,Thunder Bowl Consensus,125.5,125.2,-0.3,117.0,91.3,136.8,123.0,,123.0,19.8,125.6,-64.1,-64.1,0.0,-49.0,-73.3,,1,1,1,1,1,1,1,221,8.39,SEA,1,43,45,32,FBG_NEGATIVE_WEEK
fbg:BateRa00,Rashod Bateman,WR,BAL,64,Thunder Bowl Consensus,129.3,132.3,3.0,116.2,80.7,137.6,134.3,,134.3,21.4,105.4,-81.5,-81.5,0.0,-69.6,-75.8,,1,1,1,1,1,1,1,211,1.48,BAL,0,67,62,79,
fbg:HigbTy01,Tyler Higbee,TE,LAR,39,Thunder Bowl Consensus,73.9,73.3,-0.6,60.8,37.0,92.3,69.1,,69.1,31.5,76.9,-98.3,-98.3,0.0,-87.4,-98.1,,1,1,1,1,1,1,1,261,0.88,LAR,0,37,40,47,
fbg:KnoxDa00,Dawson Knox,TE,BUF,40,Thunder Bowl Consensus,72.7,72.4,-0.3,60.5,38.4,78.7,79.0,,78.7,18.5,76.3,-99.2,-99.2,0.0,-101.0,-88.2,,1,1,1,1,1,1,1,257,0.83,BUF,1,39,37,48,FBG_NEGATIVE_WEEK
fbg:KamaAl00,Alvin Kamara,RB,NO,48,Thunder Bowl Consensus,117.6,117.1,-0.5,107.1,81.8,124.3,121.7,,121.7,17.2,121.9,-72.2,-72.2,0.0,-61.5,-74.6,,1,1,1,1,1,1,1,241,4.09,NO,0,45,50,50,
fbg:BrisJa00,Jacoby Brissett,QB,ARI,28,Thunder Bowl Consensus,257.7,257.8,0.1,231.0,246.8,282.0,260.7,,260.7,51.0,167.0,-80.3,-80.3,0.0,-54.8,-84.6,,1,1,1,1,1,1,1,300,5.30,ARI,0,27,29,28,PROJECTION_SOURCE_RANGE_50|CANDIDATE_MODEL_OUTLIER
fbg:RodrCh01,Chris Rodriguez Jr.,RB,JAX,49,Thunder Bowl Consensus,106.8,106.4,-0.4,107.9,96.0,116.8,95.8,,107.9,21.0,62.8,-82.9,-82.9,0.0,-69.0,-100.5,,1,1,1,1,1,1,1,215,4.72,JAX,1,49,42,47,FBG_NEGATIVE_WEEK|CANDIDATE_MODEL_OUTLIER
fbg:AllxEr00,Erick All Jr.,TE,CIN,41,Thunder Bowl Consensus,64.5,64.0,-0.5,59.3,34.6,65.6,68.6,,65.6,9.3,35.7,-107.6,-107.6,0.0,-114.1,-98.6,,1,1,1,1,1,1,1,268,0.24,CIN,0,42,41,51,
fbg:SmitGe01,Geno Smith,QB,NYJ,29,Thunder Bowl Consensus,248.8,247.5,-1.3,232.0,251.8,250.6,264.0,,250.6,32.0,148.4,-90.6,-90.6,0.0,-86.2,-81.3,,1,1,1,1,1,1,1,288,5.36,NYJ,0,29,28,27,CANDIDATE_MODEL_OUTLIER
fbg:MayeMi00,Michael Mayer,TE,LV,42,Thunder Bowl Consensus,73.2,72.6,-0.6,56.3,31.0,,90.2,,73.3,33.9,69.5,-99.0,-99.0,0.0,,-77.0,,1,1,1,1,1,1,1,277,1.18,LV,0,38,45,40,
fbg:StowEl00,Eli Stowers,TE,PHI,43,Thunder Bowl Consensus,40.7,40.1,-0.6,31.9,33.9,,49.6,,40.8,17.7,65.2,-131.5,-131.5,0.0,,-117.6,,1,1,1,1,1,1,1,272,12.37,PHI,1,56,43,5,FBG_NEGATIVE_WEEK|MARKET_RANK_VS_MFL_12
fbg:FantNo00,Noah Fant,TE,NO,44,Thunder Bowl Consensus,60.0,59.5,-0.5,54.6,32.6,62.3,63.1,,62.3,8.5,76.7,-112.1,-112.1,0.0,-117.4,-104.1,,1,1,1,1,1,1,1,274,,NO,0,44,44,,
fbg:ShraSp00,Spencer Shrader,K,IND,36,Thunder Bowl Consensus,35.7,34.9,-0.8,35.7,41.6,,,,35.7,,3.2,-91.5,-91.5,0.0,,,,1,1,1,1,1,1,1,326,,IND,0,33,35,,
fbg:ArroEl00,Elijah Arroyo,TE,SEA,45,Thunder Bowl Consensus,55.6,55.0,-0.6,62.9,34.2,,48.3,,55.6,14.6,37.7,-116.6,-116.6,0.0,,-118.9,,1,1,1,1,1,1,1,270,,SEA,1,46,42,,FBG_NEGATIVE_WEEK
fbg:WashMa01,Malik Washington,WR,MIA,65,Thunder Bowl Consensus,111.9,114.9,3.0,113.8,64.7,109.8,112.1,,112.1,4.0,106.3,-98.9,-98.9,0.0,-97.4,-98.0,,1,1,1,1,1,1,1,237,3.13,MIA,1,74,67,62,FBG_NEGATIVE_WEEK
fbg:CoopOm00,Omar Cooper Jr.,WR,NYJ,66,Thunder Bowl Consensus,93.2,96.2,3.0,78.5,66.3,107.6,93.7,,93.7,29.1,122.8,-117.6,-117.6,0.0,-99.6,-116.4,,1,1,1,1,1,1,1,231,14.75,NYJ,0,89,66,17,MARKET_RANK_VS_MFL_12
fbg:RidlCa00,Calvin Ridley,WR,TEN,67,Thunder Bowl Consensus,133.8,136.8,3.0,106.1,,147.8,148.1,,147.8,42.0,124.4,-77.0,-77.0,0.0,-59.4,-62.0,,1,1,1,1,1,1,1,225,2.54,,,62,65,72,
fbg:AllgTy00,Tyler Allgeier,RB,ARI,50,Thunder Bowl Consensus,99.2,98.5,-0.7,99.4,84.1,99.6,98.6,,99.4,1.0,105.1,-90.8,-90.8,0.0,-86.2,-97.7,,1,1,1,1,1,1,1,230,3.77,ARI,0,51,48,53,
cbs:3123413,Bub Means,WR,NO,68,Thunder Bowl Consensus,63.9,66.9,3.0,3.8,0.0,82.2,106.5,,82.2,102.7,26.9,-146.9,-146.9,0.0,-125.0,-103.6,,1,1,1,1,1,1,,,,NO,0,114,,,FBG_LATEST_ZERO|PROJECTION_SOURCE_RANGE_50|CANDIDATE_MODEL_OUTLIER
fbg:SamuDe00,Deebo Samuel Sr.,WR,SF,69,Thunder Bowl Consensus,159.8,162.8,3.0,141.7,98.1,169.2,168.9,,168.9,27.5,147.3,-51.0,-51.0,0.0,-38.0,-41.2,,1,1,1,1,1,1,1,169,2.66,SF,0,47,48,70,
fbg:ZvadDo00,Dominic Zvada,K,NYG,37,Thunder Bowl Consensus,65.8,65.4,-0.4,65.8,6.9,,,,65.8,,28.4,-61.0,-61.0,0.0,,,,1,1,1,1,1,1,,,,NYG,1,32,,,FBG_NEGATIVE_WEEK
fbg:FlouRy00,Ryan Flournoy,WR,DAL,70,Thunder Bowl Consensus,102.2,105.2,3.0,116.5,64.7,100.6,89.3,,100.6,27.2,,-108.6,-108.6,0.0,-106.6,-120.8,,1,1,1,1,1,1,1,238,,DAL,1,79,68,,FBG_NEGATIVE_WEEK
fbg:HillJu00,Justice Hill,RB,BAL,51,Thunder Bowl Consensus,100.8,99.7,-1.1,89.0,61.3,101.4,112.0,,101.4,23.0,101.8,-89.6,-89.6,0.0,-84.4,-84.3,,1,1,1,1,1,1,1,287,2.02,BAL,0,50,55,65,
fbg:DellNa00,Tank Dell,WR,HOU,71,Thunder Bowl Consensus,129.5,132.5,3.0,103.8,64.3,136.2,149.0,,136.2,45.2,115.1,-81.3,-81.3,0.0,-71.0,-61.1,,1,1,1,1,1,1,1,240,2.80,HOU,0,66,69,69,
fbg:RobiBr01,Brian Robinson Jr,RB,ATL,52,Thunder Bowl Consensus,90.7,90.3,-0.4,90.1,82.6,89.4,92.6,,90.1,3.2,86.9,-99.0,-99.0,0.0,-96.4,-103.7,,1,1,1,1,1,1,1,235,2.42,ATL,1,53,49,60,FBG_NEGATIVE_WEEK
cbs:2867599,Connor Heyward,TE,LV,46,Thunder Bowl Consensus,36.3,35.6,-0.7,,0.0,,36.3,,36.3,,42.2,-136.0,-136.0,0.0,,-130.9,,1,1,1,1,1,1,,,,LV,0,62,,,
fbg:WashDa02,Darnell Washington,TE,PIT,47,Thunder Bowl Consensus,67.1,66.5,-0.6,59.9,28.1,,74.4,,67.2,14.5,57.6,-105.1,-105.1,0.0,,-92.8,,1,1,1,1,1,1,1,281,2.12,PIT,1,40,46,33,FBG_NEGATIVE_WEEK
fbg:DiggSt00,Stefon Diggs,WR,FA,72,Thunder Bowl Consensus,162.5,165.5,3.0,163.5,87.1,157.4,166.6,,163.5,9.2,,-48.3,-48.3,0.0,-49.8,-43.5,,1,1,1,1,1,1,1,197,,WAS,0,46,56,,TEAM_CONFLICT_FBG
fbg:StriDe00,De'Zhaun Stribling,WR,SF,73,Thunder Bowl Consensus,135.5,138.5,3.0,98.2,63.0,157.4,151.7,,151.7,59.2,130.9,-75.3,-75.3,0.0,-49.8,-58.4,,1,1,1,1,1,1,1,243,7.31,SF,0,61,70,44,PROJECTION_SOURCE_RANGE_50
fbg:HarrTr03,Tre' Harris,WR,LAC,74,Thunder Bowl Consensus,103.1,106.1,3.0,116.3,62.8,,89.7,,103.0,26.6,,-107.7,-107.7,0.0,,-120.4,,1,1,1,1,1,1,1,245,,LAC,0,78,72,,
fbg:BoutKa00,Kayshon Boutte,WR,NE,75,Thunder Bowl Consensus,97.5,100.5,3.0,67.6,62.9,116.5,109.0,,109.0,48.9,78.9,-113.3,-113.3,0.0,-90.7,-101.1,,1,1,1,1,1,1,1,244,2.28,NE,0,85,71,74,
fbg:BernGe00,Germie Bernard,WR,PIT,76,Thunder Bowl Consensus,94.5,97.5,3.0,72.0,61.6,102.7,109.1,,102.7,37.1,110.3,-116.3,-116.3,0.0,-104.5,-101.0,,1,1,1,1,1,1,1,246,6.05,PIT,1,87,73,48,FBG_NEGATIVE_WEEK
fbg:KuppCo00,Cooper Kupp,WR,SEA,77,Thunder Bowl Consensus,121.2,124.2,3.0,96.5,58.1,142.6,125.0,,125.0,46.1,114.6,-89.6,-89.6,0.0,-64.6,-85.1,,1,1,1,1,1,1,1,251,2.80,SEA,1,70,76,68,FBG_NEGATIVE_WEEK
fbg:KlarMa00,Max Klare,TE,LAR,48,Thunder Bowl Consensus,19.6,18.9,-0.7,18.8,24.8,,20.5,,19.6,1.7,33.6,-152.7,-152.7,0.0,,-146.7,,1,1,1,1,1,1,1,291,6.42,LAR,0,97,48,12,MARKET_RANK_VS_MFL_12
fbg:TeSlIs00,Isaac TeSlaa,WR,DET,78,Thunder Bowl Consensus,86.7,89.7,3.0,88.6,60.5,86.5,85.0,,86.5,3.6,82.4,-124.1,-124.1,0.0,-120.7,-125.1,,1,1,1,1,1,1,1,247,1.16,DET,1,95,74,81,FBG_NEGATIVE_WEEK
fbg:AlleBr01,Braelon Allen,RB,NYJ,53,Thunder Bowl Consensus,93.0,91.9,-1.1,85.8,70.9,96.7,96.7,,96.7,10.9,62.1,-97.4,-97.4,0.0,-89.1,-99.6,,1,1,1,1,1,1,1,266,2.54,NYJ,0,52,53,59,
fbg:EvanMi01,Mitchell Evans,TE,CAR,50,Thunder Bowl Consensus,17.4,16.9,-0.5,13.8,24.7,,21.1,,17.5,7.3,41.2,-154.7,-154.7,0.0,,-146.1,,1,1,1,1,1,1,1,292,,CAR,0,103,49,,
fbg:TongJa00,Jake Tonges,TE,SF,49,Thunder Bowl Consensus,40.9,40.2,-0.7,40.6,25.0,,41.2,,40.9,0.6,12.6,-131.4,-131.4,0.0,,-126.0,,1,1,1,1,1,1,1,289,1.91,SF,0,54,47,37,
fbg:MoonDa00,Darnell Mooney,WR,NYG,79,Thunder Bowl Consensus,48.8,51.8,3.0,33.8,54.2,,63.9,,48.8,30.1,106.2,-162.0,-162.0,0.0,,-146.2,,1,1,1,1,1,1,1,263,1.49,NYG,1,126,80,77,FBG_NEGATIVE_WEEK|CANDIDATE_MODEL_OUTLIER
cbs:2867325,Josh Palmer,WR,BUF,80,Thunder Bowl Consensus,99.4,102.4,3.0,,,99.4,,,99.4,,82.2,-111.4,-111.4,0.0,-107.8,,,1,1,1,1,1,1,,,,,,81,,,
fbg:TrauAd00,Adam Trautman,TE,DEN,51,Thunder Bowl Consensus,44.4,43.9,-0.5,40.7,22.1,,48.1,,44.4,7.4,49.6,-127.7,-127.7,0.0,,-119.1,,1,1,1,1,1,1,1,295,,DEN,1,50,51,,FBG_NEGATIVE_WEEK
fbg:OlivJo00,Josh Oliver,TE,MIN,52,Thunder Bowl Consensus,45.0,44.5,-0.5,37.8,24.2,,52.2,,45.0,14.4,43.5,-127.1,-127.1,0.0,,-115.0,,1,1,1,1,1,1,1,294,,MIN,1,49,50,,FBG_NEGATIVE_WEEK
fbg:WickDo00,Dontayvion Wicks,WR,PHI,81,Thunder Bowl Consensus,104.0,107.0,3.0,103.7,59.5,100.5,107.9,,103.7,7.4,86.2,-106.8,-106.8,0.0,-106.7,-102.2,,1,1,1,1,1,1,1,249,1.27,PHI,1,77,75,80,FBG_NEGATIVE_WEEK
fbg:BellDa03,Daniel Bellinger,TE,TEN,53,Thunder Bowl Consensus,36.6,36.0,-0.6,21.1,20.5,,52.3,,36.7,31.2,53.4,-135.6,-135.6,0.0,,-114.9,,1,1,1,1,1,1,1,301,,TEN,0,60,53,,
